,stop_id,stop_name,stop_lat,stop_lon
14599,4677717,LES SAULES RER,48.747508003944816,2.416833000487091
14600,4677718,MARCEL CACHIN - VOIE DES SAULES,48.745606431933844,2.4107277200513724
14601,4677719,MARCEL CACHIN - VOIE DES SAULES,48.74559720783472,2.411108255563119
14602,4677720,FER A CHEVAL,48.744745654455976,2.407260850164502
14603,4677721,FER A CHEVAL,48.74485286772955,2.4083482605259685
14604,4677722,MAIRIE D'ORLY,48.74308687038725,2.40002854345415
14605,4677723,MAIRIE D'ORLY,48.74445276475228,2.400628184652632
14606,4677724,PARC MELIES,48.7448614486733,2.392161598864333
14607,4677725,PARC MELIES,48.7447445765711,2.392215838582799
14608,4677726,CIMETIERE PAYSAGER,48.74533081824955,2.387690673104419
14609,4677727,CIMETIERE PAYSAGER,48.74524999332333,2.387527503568191
14610,4677728,CITE JARDINS,48.746323965957295,2.375826514100816
14611,4677729,CITE JARDINS,48.746179710112116,2.377171932642772
14612,4677730,THIAIS PONT DE RUNGIS,48.746271815957535,2.369887124746393
14613,4677731,HANGAR N0 6,48.74352272051868,2.3647346098291497
14614,4677732,HANGAR N0 6,48.74359458544199,2.364911324205364
14615,4677733,CAROLINE AIGLE,48.73683421010868,2.369663780810606
14616,4677734,COEUR D'ORLY,48.73469474454974,2.3705728540756184
14617,4677735,COEUR D'ORLY,48.73496429008323,2.370939909181391
14618,4677736,AEROPORT D'ORLY-TERMINAL SUD,48.72887968896031,2.369156116527317
14619,4677737,AEROPORT D'ORLY-TERMINAL SUD,48.72887968896031,2.369156116527317
14620,4677738,CAROLINE AIGLE,48.73703188167122,2.36992209078468
14621,4677739,ORLY PONT DE RUNGIS,48.746020115872184,2.3699956957193247
14622,4677740,VERDUN - HOCHE,48.76795532866585,2.403308241659228
14623,4677741,DOCTEUR ROUX,48.77085950549078,2.401421864024047
14624,4677742,TROIS COMMUNES,48.77392550845496,2.399385886820018
14625,4677743,MALASSIS,48.801032694748784,2.379935210044038
14626,4677744,CENTRE BUS DE VITRY,48.804071436514214,2.3774749638847448
14627,4677745,PORTE DE CHOISY,48.81954334884737,2.363141616039275
14628,4677746,PORTE DE CHOISY,48.81936338070665,2.364107859685487
14629,4677747,VERDUN - CHATEAUDUN,48.816459574639566,2.3673454346099847
14630,4677748,VERDUN - CHATEAUDUN,48.8168640152177,2.367372888437464
14631,4677749,CIMETIERE PARISIEN - PLACE DU GENERAL DE GAULLE,48.81261202112399,2.370364304450868
14632,4677750,CIMETIERE PARISIEN - PLACE DU GENERAL DE GAULLE,48.81331311831112,2.3701742292493932
14633,4677751,CARNOT,48.80858458226651,2.3735186767175427
14634,4677752,CARNOT,48.809591279269846,2.3733016556916877
14635,4677753,LA BRIQUETERIE,48.807002344056215,2.3747694237086217
14636,4677754,LA BRIQUETERIE,48.807325814029426,2.375055408134749
14637,4677755,CENTRE BUS DE VITRY,48.803271511870186,2.377501556404824
14638,4677756,MALASSIS,48.801491431055965,2.378928769338522
14639,4677757,LA CIVETTE,48.798128968751364,2.3817150474077984
14640,4677758,LA CIVETTE,48.79812873322385,2.3823408664091867
14641,4677759,CHARLES INFROIT,48.79466763030435,2.3843376284366515
14642,4677760,CHARLES INFROIT,48.7949551072651,2.3846779874533124
14643,4677761,MUSEE MAC VAL,48.792743537835854,2.3860363032250977
14644,4677762,MUSEE MAC VAL,48.79312091733187,2.386308726814493
14645,4677763,HOTEL DE VILLE DE VITRY,48.789902401887595,2.388318873018915
14646,4677764,HOTEL DE VILLE DE VITRY,48.79045958793865,2.3884690512328666
14647,4677765,CAMILLE GROULT,48.78563163463027,2.39170144558064
14648,4677766,CAMILLE GROULT,48.78687212511729,2.391362700632961
14649,4677767,CONSTANT COQUELIN,48.782889416190045,2.3936162801973566
14650,4677768,CONSTANT COQUELIN,48.782979023714674,2.394187610971603
14651,4677769,LES PLATRIERES,48.77782774908302,2.3965618686800885
14652,4677770,LES PLATRIERES,48.77802538307672,2.3967660868571934
14653,4677771,TROIS COMMUNES,48.77366491253502,2.3992767882574992
14654,4677772,DOCTEUR ROUX,48.77041910587895,2.401394125052001
14655,4677773,VERDUN - HOCHE,48.7671642727641,2.4034975891874404
14656,4677774,ROUGET DE LISLE,48.764592792718524,2.4050714452376734
14657,4677775,ROUGET DE LISLE,48.764925165382955,2.4053981848436985
14658,4677776,WALDECK ROUSSEAU,48.760915238009126,2.4075137501114936
14659,4677777,WALDECK ROUSSEAU,48.76133759889335,2.4076502725612854
14660,4677778,PARMENTIER,48.75838860002671,2.4091416576999163
14661,4677779,PARMENTIER,48.75863110658494,2.409427476173478
14662,4677780,LAMARTINE,48.75593384837047,2.410755915003695
14663,4677781,LAMARTINE,48.75617635151201,2.4110417275094638
